,Date,Percent Illumination,Total Crimes,City
2147,2016-04-12,29.0,36,Minneapolis
2148,2016-03-14,34.0,36,Minneapolis
2149,2016-01-28,84.0,36,Minneapolis
2150,2015-02-12,49.0,36,Minneapolis
2151,2015-12-30,77.0,35,Minneapolis
2152,2016-04-02,34.0,35,Minneapolis
2153,2015-02-11,59.0,35,Minneapolis
2154,2017-01-08,76.0,35,Minneapolis
2155,2015-02-26,56.0,35,Minneapolis
2156,2016-01-06,16.0,35,Minneapolis
2157,2015-04-07,93.0,35,Minneapolis
2158,2016-02-19,87.0,35,Minneapolis
2159,2016-02-29,67.0,35,Minneapolis
2160,2016-03-27,88.0,34,Minneapolis
2161,2016-02-14,38.0,34,Minneapolis
2162,2017-03-12,100.0,34,Minneapolis
2163,2017-12-28,69.0,34,Minneapolis
2164,2016-04-28,70.0,34,Minneapolis
2165,2017-02-08,90.0,34,Minneapolis
2166,2016-02-05,14.0,34,Minneapolis
2167,2016-12-26,9.0,34,Minneapolis
2168,2015-10-12,1.0,33,Minneapolis
2169,2016-11-02,6.0,33,Minneapolis
2170,2015-02-21,8.0,33,Minneapolis
2171,2017-12-29,79.0,33,Minneapolis
2172,2015-02-23,24.0,33,Minneapolis
2173,2016-05-08,3.0,32,Minneapolis
2174,2015-02-04,100.0,32,Minneapolis
2175,2016-12-25,15.0,32,Minneapolis
2176,2016-01-18,64.0,32,Minneapolis
2177,2017-12-26,48.0,32,Minneapolis
2178,2015-03-01,83.0,31,Minneapolis
2179,2015-03-03,94.0,31,Minneapolis
2180,2017-12-30,88.0,31,Minneapolis
2181,2016-03-03,38.0,31,Minneapolis
2182,2015-02-22,15.0,31,Minneapolis
2183,2016-02-11,9.0,31,Minneapolis
2184,2015-11-22,82.0,30,Minneapolis
2185,2015-02-27,66.0,28,Minneapolis
2186,2016-03-31,54.0,27,Minneapolis
2187,2015-02-17,5.0,26,Minneapolis
2188,2016-02-03,31.0,26,Minneapolis
2189,2016-02-10,4.0,26,Minneapolis
2190,2015-02-18,1.0,20,Minneapolis
2191,2017-12-31,94.0,11,Minneapolis
2192,2015-01-01,,1920,NYC
2193,2015-01-02,,1037,NYC
2194,2015-01-03,,1019,NYC
2195,2015-01-04,,901,NYC
2196,2015-01-05,,1058,NYC
2197,2015-01-06,,965,NYC
2198,2015-01-07,,970,NYC
2199,2015-01-08,,1005,NYC
2200,2015-01-09,,1142,NYC
2201,2015-01-10,,1069,NYC
2202,2015-01-11,,1017,NYC
2203,2015-01-12,,1058,NYC
2204,2015-01-13,,1219,NYC
2205,2015-01-14,,1219,NYC
2206,2015-01-15,,1357,NYC
2207,2015-01-16,,1299,NYC
2208,2015-01-17,,1274,NYC
2209,2015-01-18,,971,NYC
2210,2015-01-19,,1091,NYC
2211,2015-01-20,,1264,NYC
2212,2015-01-21,,1218,NYC
2213,2015-01-22,,1264,NYC
2214,2015-01-23,,1333,NYC
2215,2015-01-24,,1080,NYC
2216,2015-01-25,,1099,NYC
2217,2015-01-26,,931,NYC
2218,2015-01-27,,810,NYC
2219,2015-01-28,,1062,NYC
2220,2015-01-29,,1053,NYC
2221,2015-01-30,,1143,NYC
2222,2015-01-31,,1045,NYC
2223,2015-02-01,,1332,NYC
2224,2015-02-02,,888,NYC
2225,2015-02-03,,949,NYC
2226,2015-02-04,,1207,NYC
2227,2015-02-05,,1123,NYC
2228,2015-02-06,,1215,NYC
2229,2015-02-07,,1168,NYC
2230,2015-02-08,,1027,NYC
2231,2015-02-09,,995,NYC
2232,2015-02-10,,1138,NYC
2233,2015-02-11,,1177,NYC
2234,2015-02-12,,1187,NYC
2235,2015-02-13,,1153,NYC
2236,2015-02-14,,1198,NYC
2237,2015-02-15,,1077,NYC
2238,2015-02-16,,964,NYC
2239,2015-02-17,,1039,NYC
2240,2015-02-18,,1192,NYC
2241,2015-02-19,,1032,NYC
2242,2015-02-20,,1153,NYC
2243,2015-02-21,,1121,NYC
2244,2015-02-22,,992,NYC
2245,2015-02-23,,1000,NYC
2246,2015-02-24,,1010,NYC
2247,2015-02-25,,1202,NYC
2248,2015-02-26,,1178,NYC
2249,2015-02-27,,1249,NYC
2250,2015-02-28,,1171,NYC
2251,2015-03-01,,1356,NYC
2252,2015-03-02,,1118,NYC
2253,2015-03-03,,1133,NYC
2254,2015-03-04,,1176,NYC
2255,2015-03-05,,1059,NYC
2256,2015-03-06,,1225,NYC
2257,2015-03-07,,1235,NYC
2258,2015-03-08,,1090,NYC
2259,2015-03-09,,1300,NYC
2260,2015-03-10,,1304,NYC
2261,2015-03-11,,1275,NYC
2262,2015-03-12,,1279,NYC
2263,2015-03-13,,1337,NYC
2264,2015-03-14,,1277,NYC
2265,2015-03-15,,1302,NYC
2266,2015-03-16,,1208,NYC
2267,2015-03-17,,1317,NYC
2268,2015-03-18,,1279,NYC
2269,2015-03-19,,1225,NYC
2270,2015-03-20,,1200,NYC
2271,2015-03-21,,1257,NYC
2272,2015-03-22,,1131,NYC
2273,2015-03-23,,1143,NYC
2274,2015-03-24,,1173,NYC
2275,2015-03-25,,1249,NYC
2276,2015-03-26,,1212,NYC
2277,2015-03-27,,1312,NYC
2278,2015-03-28,,1226,NYC
2279,2015-03-29,,1123,NYC
2280,2015-03-30,,1169,NYC
2281,2015-03-31,,1170,NYC
2282,2015-04-01,,1835,NYC
2283,2015-04-02,,1397,NYC
2284,2015-04-03,,1364,NYC
2285,2015-04-04,,1326,NYC
2286,2015-04-05,,1018,NYC
2287,2015-04-06,,1199,NYC
2288,2015-04-07,,1201,NYC
2289,2015-04-08,,1256,NYC
2290,2015-04-09,,1193,NYC
2291,2015-04-10,,1307,NYC
2292,2015-04-11,,1230,NYC
2293,2015-04-12,,1217,NYC
2294,2015-04-13,,1222,NYC
2295,2015-04-14,,1360,NYC
2296,2015-04-15,,1467,NYC
2297,2015-04-16,,1349,NYC
2298,2015-04-17,,1412,NYC
2299,2015-04-18,,1468,NYC
2300,2015-04-19,,1218,NYC
2301,2015-04-20,,1153,NYC
2302,2015-04-21,,1324,NYC
2303,2015-04-22,,1355,NYC
2304,2015-04-23,,1261,NYC
2305,2015-04-24,,1382,NYC
2306,2015-04-25,,1325,NYC
2307,2015-04-26,,1262,NYC
2308,2015-04-27,,1241,NYC
2309,2015-04-28,,1285,NYC
2310,2015-04-29,,1363,NYC
2311,2015-04-30,,1372,NYC
2312,2015-05-01,,1891,NYC
2313,2015-05-02,,1184,NYC
2314,2015-05-03,,1275,NYC
2315,2015-05-04,,1216,NYC
2316,2015-05-05,,1394,NYC
2317,2015-05-06,,1343,NYC
2318,2015-05-07,,1365,NYC
2319,2015-05-08,,1374,NYC
2320,2015-05-09,,1330,NYC
2321,2015-05-10,,1325,NYC
2322,2015-05-11,,1303,NYC
2323,2015-05-12,,1415,NYC
2324,2015-05-13,,1468,NYC
2325,2015-05-14,,1386,NYC
2326,2015-05-15,,1630,NYC
2327,2015-05-16,,1333,NYC
2328,2015-05-17,,1285,NYC
2329,2015-05-18,,1368,NYC
2330,2015-05-19,,1310,NYC
2331,2015-05-20,,1476,NYC
2332,2015-05-21,,1325,NYC
2333,2015-05-22,,1510,NYC
2334,2015-05-23,,1342,NYC
2335,2015-05-24,,1257,NYC
2336,2015-05-25,,1249,NYC
2337,2015-05-26,,1401,NYC
2338,2015-05-27,,1379,NYC
2339,2015-05-28,,1364,NYC
2340,2015-05-29,,1454,NYC
2341,2015-05-30,,1497,NYC
2342,2015-05-31,,1207,NYC
2343,2015-06-01,,1579,NYC
2344,2015-06-02,,1253,NYC
2345,2015-06-03,,1323,NYC
2346,2015-06-04,,1315,NYC
2347,2015-06-05,,1453,NYC
2348,2015-06-06,,1391,NYC
2349,2015-06-07,,1252,NYC
2350,2015-06-08,,1317,NYC
2351,2015-06-09,,1349,NYC
2352,2015-06-10,,1431,NYC
2353,2015-06-11,,1392,NYC
2354,2015-06-12,,1498,NYC
2355,2015-06-13,,1360,NYC
2356,2015-06-14,,1312,NYC
2357,2015-06-15,,1380,NYC
2358,2015-06-16,,1408,NYC
2359,2015-06-17,,1408,NYC
2360,2015-06-18,,1424,NYC
2361,2015-06-19,,1481,NYC
2362,2015-06-20,,1402,NYC
2363,2015-06-21,,1321,NYC
2364,2015-06-22,,1433,NYC
2365,2015-06-23,,1371,NYC
2366,2015-06-24,,1381,NYC
2367,2015-06-25,,1535,NYC
2368,2015-06-26,,1474,NYC
2369,2015-06-27,,1340,NYC
2370,2015-06-28,,1186,NYC
2371,2015-06-29,,1252,NYC
2372,2015-06-30,,1344,NYC
2373,2015-07-01,,1779,NYC
2374,2015-07-02,,1389,NYC
2375,2015-07-03,,1527,NYC
2376,2015-07-04,,1362,NYC
2377,2015-07-05,,1374,NYC
2378,2015-07-06,,1325,NYC
2379,2015-07-07,,1450,NYC
2380,2015-07-08,,1384,NYC
2381,2015-07-09,,1359,NYC
2382,2015-07-10,,1378,NYC
2383,2015-07-11,,1439,NYC
2384,2015-07-12,,1389,NYC
2385,2015-07-13,,1337,NYC
2386,2015-07-14,,1287,NYC
2387,2015-07-15,,1564,NYC
2388,2015-07-16,,1439,NYC
2389,2015-07-17,,1435,NYC
2390,2015-07-18,,1401,NYC
2391,2015-07-19,,1250,NYC
2392,2015-07-20,,1412,NYC
2393,2015-07-21,,1430,NYC
2394,2015-07-22,,1489,NYC
2395,2015-07-23,,1528,NYC
2396,2015-07-24,,1500,NYC
2397,2015-07-25,,1530,NYC
2398,2015-07-26,,1435,NYC
2399,2015-07-27,,1317,NYC
2400,2015-07-28,,1345,NYC
2401,2015-07-29,,1488,NYC
2402,2015-07-30,,1391,NYC
2403,2015-07-31,,1483,NYC
2404,2015-08-01,,1775,NYC
2405,2015-08-02,,1370,NYC
2406,2015-08-03,,1412,NYC
2407,2015-08-04,,1464,NYC
2408,2015-08-05,,1555,NYC
2409,2015-08-06,,1452,NYC
2410,2015-08-07,,1528,NYC
2411,2015-08-08,,1457,NYC
2412,2015-08-09,,1327,NYC
2413,2015-08-10,,1370,NYC
2414,2015-08-11,,1279,NYC
2415,2015-08-12,,1516,NYC
2416,2015-08-13,,1518,NYC
2417,2015-08-14,,1568,NYC
2418,2015-08-15,,1537,NYC
2419,2015-08-16,,1360,NYC
2420,2015-08-17,,1319,NYC
2421,2015-08-18,,1408,NYC
2422,2015-08-19,,1484,NYC
2423,2015-08-20,,1530,NYC
2424,2015-08-21,,1509,NYC
2425,2015-08-22,,1483,NYC
2426,2015-08-23,,1352,NYC
2427,2015-08-24,,1375,NYC
2428,2015-08-25,,1416,NYC
2429,2015-08-26,,1439,NYC
2430,2015-08-27,,1375,NYC
2431,2015-08-28,,1502,NYC
2432,2015-08-29,,1444,NYC
2433,2015-08-30,,1322,NYC
2434,2015-08-31,,1273,NYC
2435,2015-09-01,,1770,NYC
2436,2015-09-02,,1428,NYC
2437,2015-09-03,,1428,NYC
2438,2015-09-04,,1523,NYC
2439,2015-09-05,,1459,NYC
2440,2015-09-06,,1332,NYC
2441,2015-09-07,,1237,NYC
2442,2015-09-08,,1299,NYC
2443,2015-09-09,,1451,NYC
2444,2015-09-10,,1296,NYC
2445,2015-09-11,,1496,NYC
2446,2015-09-12,,1432,NYC
2447,2015-09-13,,1247,NYC
2448,2015-09-14,,1267,NYC
2449,2015-09-15,,1456,NYC
2450,2015-09-16,,1401,NYC
2451,2015-09-17,,1379,NYC
2452,2015-09-18,,1571,NYC
2453,2015-09-19,,1511,NYC
2454,2015-09-20,,1376,NYC
2455,2015-09-21,,1295,NYC
2456,2015-09-22,,1483,NYC
2457,2015-09-23,,1380,NYC
2458,2015-09-24,,1238,NYC
2459,2015-09-25,,1359,NYC
2460,2015-09-26,,1318,NYC
2461,2015-09-27,,1238,NYC
2462,2015-09-28,,1295,NYC
2463,2015-09-29,,1286,NYC
2464,2015-09-30,,1368,NYC
2465,2015-10-01,,1593,NYC
2466,2015-10-02,,1189,NYC
2467,2015-10-03,,1188,NYC
2468,2015-10-04,,1317,NYC
2469,2015-10-05,,1364,NYC
2470,2015-10-06,,1419,NYC
2471,2015-10-07,,1348,NYC
2472,2015-10-08,,1359,NYC
2473,2015-10-09,,1466,NYC
2474,2015-10-10,,1344,NYC
2475,2015-10-11,,1319,NYC
2476,2015-10-12,,1211,NYC
2477,2015-10-13,,1359,NYC
2478,2015-10-14,,1386,NYC
2479,2015-10-15,,1508,NYC
2480,2015-10-16,,1505,NYC
2481,2015-10-17,,1240,NYC
2482,2015-10-18,,1112,NYC
2483,2015-10-19,,1205,NYC
2484,2015-10-20,,1402,NYC
2485,2015-10-21,,1420,NYC
2486,2015-10-22,,1405,NYC
2487,2015-10-23,,1379,NYC
2488,2015-10-24,,1292,NYC
2489,2015-10-25,,1249,NYC
2490,2015-10-26,,1204,NYC
2491,2015-10-27,,1228,NYC
2492,2015-10-28,,1111,NYC
2493,2015-10-29,,1355,NYC
2494,2015-10-30,,1412,NYC
2495,2015-10-31,,1486,NYC
2496,2015-11-01,,1622,NYC
2497,2015-11-02,,1203,NYC
2498,2015-11-03,,1265,NYC
2499,2015-11-04,,1445,NYC
2500,2015-11-05,,1367,NYC
2501,2015-11-06,,1422,NYC
2502,2015-11-07,,1379,NYC
2503,2015-11-08,,1139,NYC
2504,2015-11-09,,1229,NYC
2505,2015-11-10,,1262,NYC
2506,2015-11-11,,1268,NYC
2507,2015-11-12,,1364,NYC
2508,2015-11-13,,1402,NYC
2509,2015-11-14,,1219,NYC
2510,2015-11-15,,1276,NYC
2511,2015-11-16,,1258,NYC
2512,2015-11-17,,1325,NYC
2513,2015-11-18,,1290,NYC
2514,2015-11-19,,1278,NYC
2515,2015-11-20,,1474,NYC
2516,2015-11-21,,1317,NYC
2517,2015-11-22,,1191,NYC
2518,2015-11-23,,1159,NYC
2519,2015-11-24,,1243,NYC
2520,2015-11-25,,1317,NYC
2521,2015-11-26,,953,NYC
2522,2015-11-27,,1287,NYC
2523,2015-11-28,,1256,NYC
2524,2015-11-29,,1098,NYC
2525,2015-11-30,,1166,NYC
2526,2015-12-01,,1475,NYC
2527,2015-12-02,,1318,NYC
2528,2015-12-03,,1252,NYC
2529,2015-12-04,,1417,NYC
2530,2015-12-05,,1374,NYC
2531,2015-12-06,,1195,NYC
2532,2015-12-07,,1218,NYC
2533,2015-12-08,,1260,NYC
2534,2015-12-09,,1242,NYC
2535,2015-12-10,,1361,NYC
2536,2015-12-11,,1535,NYC
2537,2015-12-12,,1474,NYC
2538,2015-12-13,,1250,NYC
2539,2015-12-14,,1249,NYC
2540,2015-12-15,,1395,NYC
2541,2015-12-16,,1266,NYC
2542,2015-12-17,,1216,NYC
2543,2015-12-18,,1366,NYC
2544,2015-12-19,,1252,NYC
2545,2015-12-20,,1182,NYC
2546,2015-12-21,,1183,NYC
2547,2015-12-22,,1303,NYC
2548,2015-12-23,,1221,NYC
2549,2015-12-24,,1170,NYC
2550,2015-12-25,,986,NYC
2551,2015-12-26,,1162,NYC
2552,2015-12-27,,1125,NYC
2553,2015-12-28,,1167,NYC
2554,2015-12-29,,1120,NYC
2555,2015-12-30,,1184,NYC
2556,2015-12-31,,1094,NYC
2557,2016-01-01,,2244,NYC
2558,2016-01-02,,1201,NYC
2559,2016-01-03,,1092,NYC
2560,2016-01-04,,1104,NYC
2561,2016-01-05,,1061,NYC
2562,2016-01-06,,1290,NYC
2563,2016-01-07,,1232,NYC
2564,2016-01-08,,1417,NYC
2565,2016-01-09,,1388,NYC
2566,2016-01-10,,1194,NYC
2567,2016-01-11,,1209,NYC
2568,2016-01-12,,1255,NYC
2569,2016-01-13,,1157,NYC
2570,2016-01-14,,1260,NYC
2571,2016-01-15,,1505,NYC
2572,2016-01-16,,1333,NYC
2573,2016-01-17,,1185,NYC
2574,2016-01-18,,1045,NYC
2575,2016-01-19,,1192,NYC
2576,2016-01-20,,1351,NYC
2577,2016-01-21,,1271,NYC
2578,2016-01-22,,1367,NYC
2579,2016-01-23,,686,NYC
2580,2016-01-24,,711,NYC
2581,2016-01-25,,1038,NYC
2582,2016-01-26,,1127,NYC
2583,2016-01-27,,1247,NYC
2584,2016-01-28,,1283,NYC
2585,2016-01-29,,1282,NYC
2586,2016-01-30,,1319,NYC
2587,2016-01-31,,1149,NYC
2588,2016-02-01,,1451,NYC
2589,2016-02-02,,1328,NYC
2590,2016-02-03,,1256,NYC
2591,2016-02-04,,1388,NYC
2592,2016-02-05,,1245,NYC
2593,2016-02-06,,1251,NYC
2594,2016-02-07,,1137,NYC
2595,2016-02-08,,1033,NYC
2596,2016-02-09,,1171,NYC
2597,2016-02-10,,1375,NYC
2598,2016-02-11,,1156,NYC
2599,2016-02-12,,1237,NYC
2600,2016-02-13,,1081,NYC
2601,2016-02-14,,888,NYC
2602,2016-02-15,,1003,NYC
2603,2016-02-16,,1143,NYC
2604,2016-02-17,,1156,NYC
2605,2016-02-18,,1169,NYC
2606,2016-02-19,,1205,NYC
2607,2016-02-20,,1387,NYC
2608,2016-02-21,,1157,NYC
2609,2016-02-22,,1193,NYC
2610,2016-02-23,,1036,NYC
2611,2016-02-24,,1158,NYC
2612,2016-02-25,,1240,NYC
2613,2016-02-26,,1306,NYC
2614,2016-02-27,,1282,NYC
2615,2016-02-28,,1086,NYC
2616,2016-02-29,,1170,NYC
2617,2016-03-01,,1572,NYC
2618,2016-03-02,,1252,NYC
2619,2016-03-03,,1293,NYC
2620,2016-03-04,,1283,NYC
2621,2016-03-05,,1235,NYC
2622,2016-03-06,,1197,NYC
2623,2016-03-07,,1196,NYC
2624,2016-03-08,,1343,NYC
2625,2016-03-09,,1392,NYC
2626,2016-03-10,,1409,NYC
2627,2016-03-11,,1457,NYC
2628,2016-03-12,,1360,NYC
2629,2016-03-13,,1157,NYC
2630,2016-03-14,,1071,NYC
2631,2016-03-15,,1349,NYC
2632,2016-03-16,,1315,NYC
2633,2016-03-17,,1303,NYC
2634,2016-03-18,,1407,NYC
2635,2016-03-19,,1303,NYC
2636,2016-03-20,,1125,NYC
2637,2016-03-21,,1144,NYC
2638,2016-03-22,,1242,NYC
2639,2016-03-23,,1307,NYC
2640,2016-03-24,,1276,NYC
2641,2016-03-25,,1340,NYC
2642,2016-03-26,,1261,NYC
2643,2016-03-27,,1062,NYC
2644,2016-03-28,,1211,NYC
2645,2016-03-29,,1227,NYC
2646,2016-03-30,,1305,NYC
2647,2016-03-31,,1328,NYC
2648,2016-04-01,,1804,NYC
2649,2016-04-02,,1277,NYC
2650,2016-04-03,,1112,NYC
2651,2016-04-04,,1131,NYC
2652,2016-04-05,,1154,NYC
2653,2016-04-06,,1334,NYC
2654,2016-04-07,,1335,NYC
2655,2016-04-08,,1351,NYC
2656,2016-04-09,,1286,NYC
2657,2016-04-10,,1214,NYC
2658,2016-04-11,,1309,NYC
2659,2016-04-12,,1263,NYC
2660,2016-04-13,,1470,NYC
2661,2016-04-14,,1290,NYC
2662,2016-04-15,,1464,NYC
2663,2016-04-16,,1385,NYC
2664,2016-04-17,,1255,NYC
2665,2016-04-18,,1371,NYC
2666,2016-04-19,,1280,NYC
2667,2016-04-20,,1425,NYC
2668,2016-04-21,,1421,NYC
2669,2016-04-22,,1512,NYC
2670,2016-04-23,,1345,NYC
2671,2016-04-24,,1194,NYC
2672,2016-04-25,,1251,NYC
2673,2016-04-26,,1243,NYC
2674,2016-04-27,,1265,NYC
2675,2016-04-28,,1278,NYC
2676,2016-04-29,,1305,NYC
2677,2016-04-30,,1276,NYC
2678,2016-05-01,,1282,NYC
2679,2016-05-02,,1244,NYC
2680,2016-05-03,,1266,NYC
2681,2016-05-04,,1293,NYC
2682,2016-05-05,,1348,NYC
2683,2016-05-06,,1413,NYC
2684,2016-05-07,,1295,NYC
2685,2016-05-08,,1230,NYC
2686,2016-05-09,,1377,NYC
2687,2016-05-10,,1364,NYC
2688,2016-05-11,,1468,NYC
2689,2016-05-12,,1443,NYC
2690,2016-05-13,,1358,NYC
2691,2016-05-14,,1454,NYC
2692,2016-05-15,,1354,NYC
2693,2016-05-16,,1348,NYC
2694,2016-05-17,,1431,NYC
2695,2016-05-18,,1421,NYC
2696,2016-05-19,,1323,NYC
2697,2016-05-20,,1481,NYC
2698,2016-05-21,,1324,NYC
2699,2016-05-22,,1249,NYC
2700,2016-05-23,,1342,NYC
2701,2016-05-24,,1333,NYC
2702,2016-05-25,,1438,NYC
2703,2016-05-26,,1395,NYC
2704,2016-05-27,,1413,NYC
2705,2016-05-28,,1332,NYC
2706,2016-05-29,,1286,NYC
2707,2016-05-30,,1213,NYC
2708,2016-05-31,,1407,NYC
2709,2016-06-01,,1908,NYC
2710,2016-06-02,,1464,NYC
2711,2016-06-03,,1429,NYC
2712,2016-06-04,,1361,NYC
2713,2016-06-05,,1273,NYC
2714,2016-06-06,,1374,NYC
2715,2016-06-07,,1319,NYC
2716,2016-06-08,,1262,NYC
2717,2016-06-09,,1323,NYC
2718,2016-06-10,,1447,NYC
2719,2016-06-11,,1354,NYC
2720,2016-06-12,,1302,NYC
2721,2016-06-13,,1371,NYC
2722,2016-06-14,,1389,NYC
2723,2016-06-15,,1484,NYC
2724,2016-06-16,,1433,NYC
2725,2016-06-17,,1452,NYC
2726,2016-06-18,,1335,NYC
2727,2016-06-19,,1305,NYC
2728,2016-06-20,,1390,NYC
2729,2016-06-21,,1364,NYC
2730,2016-06-22,,1466,NYC
2731,2016-06-23,,1385,NYC
2732,2016-06-24,,1468,NYC
2733,2016-06-25,,1354,NYC
2734,2016-06-26,,1341,NYC
2735,2016-06-27,,1348,NYC
2736,2016-06-28,,1367,NYC
2737,2016-06-29,,1398,NYC
2738,2016-06-30,,1389,NYC
2739,2016-07-01,,1674,NYC
2740,2016-07-02,,1373,NYC
2741,2016-07-03,,1325,NYC
2742,2016-07-04,,1273,NYC
2743,2016-07-05,,1343,NYC
2744,2016-07-06,,1370,NYC
2745,2016-07-07,,1353,NYC
2746,2016-07-08,,1253,NYC
2747,2016-07-09,,1306,NYC
2748,2016-07-10,,1264,NYC
2749,2016-07-11,,1230,NYC
2750,2016-07-12,,1256,NYC
2751,2016-07-13,,1309,NYC
2752,2016-07-14,,1400,NYC
2753,2016-07-15,,1426,NYC
2754,2016-07-16,,1411,NYC
2755,2016-07-17,,1274,NYC
2756,2016-07-18,,1323,NYC
2757,2016-07-19,,1357,NYC
2758,2016-07-20,,1383,NYC
2759,2016-07-21,,1403,NYC
2760,2016-07-22,,1427,NYC
2761,2016-07-23,,1428,NYC
2762,2016-07-24,,1341,NYC
2763,2016-07-25,,1257,NYC
2764,2016-07-26,,1398,NYC
2765,2016-07-27,,1416,NYC
2766,2016-07-28,,1369,NYC
2767,2016-07-29,,1339,NYC
2768,2016-07-30,,1288,NYC
2769,2016-07-31,,1187,NYC
2770,2016-08-01,,1622,NYC
2771,2016-08-02,,1315,NYC
2772,2016-08-03,,1328,NYC
2773,2016-08-04,,1324,NYC
2774,2016-08-05,,1506,NYC
2775,2016-08-06,,1324,NYC
2776,2016-08-07,,1344,NYC
2777,2016-08-08,,1357,NYC
2778,2016-08-09,,1337,NYC
2779,2016-08-10,,1444,NYC
2780,2016-08-11,,1319,NYC
2781,2016-08-12,,1379,NYC
2782,2016-08-13,,1376,NYC
2783,2016-08-14,,1351,NYC
2784,2016-08-15,,1354,NYC
2785,2016-08-16,,1448,NYC
2786,2016-08-17,,1403,NYC
2787,2016-08-18,,1370,NYC
2788,2016-08-19,,1424,NYC
2789,2016-08-20,,1498,NYC
2790,2016-08-21,,1293,NYC
2791,2016-08-22,,1338,NYC
2792,2016-08-23,,1355,NYC
2793,2016-08-24,,1404,NYC
2794,2016-08-25,,1454,NYC
2795,2016-08-26,,1434,NYC
2796,2016-08-27,,1361,NYC
2797,2016-08-28,,1420,NYC
2798,2016-08-29,,1308,NYC
2799,2016-08-30,,1368,NYC
2800,2016-08-31,,1328,NYC
2801,2016-09-01,,1463,NYC
2802,2016-09-02,,1416,NYC
2803,2016-09-03,,1369,NYC
2804,2016-09-04,,1294,NYC
2805,2016-09-05,,1324,NYC
2806,2016-09-06,,1316,NYC
2807,2016-09-07,,1333,NYC
2808,2016-09-08,,1344,NYC
2809,2016-09-09,,1413,NYC
2810,2016-09-10,,1362,NYC
2811,2016-09-11,,1268,NYC
2812,2016-09-12,,1218,NYC
2813,2016-09-13,,1266,NYC
2814,2016-09-14,,1362,NYC
2815,2016-09-15,,1438,NYC
2816,2016-09-16,,1433,NYC
2817,2016-09-17,,1308,NYC
2818,2016-09-18,,1297,NYC
2819,2016-09-19,,1078,NYC
2820,2016-09-20,,1362,NYC
2821,2016-09-21,,1329,NYC
2822,2016-09-22,,1379,NYC
2823,2016-09-23,,1467,NYC
2824,2016-09-24,,1322,NYC
2825,2016-09-25,,1202,NYC
2826,2016-09-26,,1241,NYC
2827,2016-09-27,,1252,NYC
2828,2016-09-28,,1326,NYC
2829,2016-09-29,,1292,NYC
2830,2016-09-30,,1252,NYC
2831,2016-10-01,,1547,NYC
2832,2016-10-02,,1215,NYC
2833,2016-10-03,,1261,NYC
2834,2016-10-04,,1334,NYC
2835,2016-10-05,,1307,NYC
2836,2016-10-06,,1365,NYC
2837,2016-10-07,,1440,NYC
2838,2016-10-08,,1286,NYC
2839,2016-10-09,,1126,NYC
2840,2016-10-10,,1167,NYC
2841,2016-10-11,,1275,NYC
2842,2016-10-12,,1326,NYC
2843,2016-10-13,,1346,NYC
2844,2016-10-14,,1354,NYC
2845,2016-10-15,,1375,NYC
2846,2016-10-16,,1373,NYC
2847,2016-10-17,,1331,NYC
2848,2016-10-18,,1470,NYC
2849,2016-10-19,,1414,NYC
2850,2016-10-20,,1459,NYC
2851,2016-10-21,,1500,NYC
2852,2016-10-22,,1333,NYC
2853,2016-10-23,,1235,NYC
2854,2016-10-24,,1244,NYC
2855,2016-10-25,,1221,NYC
2856,2016-10-26,,1283,NYC
2857,2016-10-27,,1207,NYC
2858,2016-10-28,,1371,NYC
2859,2016-10-29,,1361,NYC
2860,2016-10-30,,1327,NYC
2861,2016-10-31,,1394,NYC
2862,2016-11-01,,1594,NYC
2863,2016-11-02,,1410,NYC
2864,2016-11-03,,1393,NYC
2865,2016-11-04,,1469,NYC
2866,2016-11-05,,1328,NYC
2867,2016-11-06,,1125,NYC
2868,2016-11-07,,1152,NYC
2869,2016-11-08,,1195,NYC
2870,2016-11-09,,1205,NYC
2871,2016-11-10,,1253,NYC
2872,2016-11-11,,1204,NYC
2873,2016-11-12,,1232,NYC
2874,2016-11-13,,1176,NYC
2875,2016-11-14,,1182,NYC
2876,2016-11-15,,1215,NYC
2877,2016-11-16,,1288,NYC
2878,2016-11-17,,1331,NYC
2879,2016-11-18,,1462,NYC
2880,2016-11-19,,1250,NYC
2881,2016-11-20,,1094,NYC
2882,2016-11-21,,1092,NYC
2883,2016-11-22,,1198,NYC
2884,2016-11-23,,1315,NYC
2885,2016-11-24,,875,NYC
2886,2016-11-25,,1318,NYC
2887,2016-11-26,,1241,NYC
2888,2016-11-27,,1137,NYC
2889,2016-11-28,,1214,NYC
2890,2016-11-29,,1144,NYC
2891,2016-11-30,,1297,NYC
2892,2016-12-01,,1573,NYC
2893,2016-12-02,,1329,NYC
2894,2016-12-03,,1356,NYC
2895,2016-12-04,,1129,NYC
2896,2016-12-05,,1225,NYC
2897,2016-12-06,,1232,NYC
2898,2016-12-07,,1311,NYC
2899,2016-12-08,,1217,NYC
2900,2016-12-09,,1275,NYC
2901,2016-12-10,,1291,NYC
2902,2016-12-11,,1109,NYC
2903,2016-12-12,,1171,NYC
2904,2016-12-13,,1232,NYC
2905,2016-12-14,,1302,NYC
2906,2016-12-15,,1152,NYC
2907,2016-12-16,,1217,NYC
2908,2016-12-17,,1140,NYC
2909,2016-12-18,,1156,NYC
2910,2016-12-19,,1132,NYC
2911,2016-12-20,,1290,NYC
